page_id,name,SPECIES,ALIGN,EYE,HAIR,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year,Secret Identity,Public Identity,No Dual Identity,Male Characters,Female Characters,Agender Characters,Genderfluid Characters
689396,Z2 ,Earth-616),Bad Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,1,25416,1969,0,0,1,1,0,0,0
485760,Broo ,Earth-616),Good Characters,Brown Eyes,No Hair,Heterosexual Characters,Living Characters,71,43719,2011,1,0,0,1,0,0,0
475226,Puck-Man ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,1,43748,2010,1,0,0,1,0,0,0
26361,Ellen Hibbert ,Earth-616),Good Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,6,35735,1997,0,1,0,0,1,0,0
243756,S'Kaan ,Earth-616),Bad Characters,Green Eyes,No Hair,Heterosexual Characters,Living Characters,,43625,2009,1,0,0,1,0,0,0
738626,Burning Moon ,Earth-616),Bad Characters,Yellow Eyes,Red Hair,Heterosexual Characters,Living Characters,2,43778,2009,1,0,0,1,0,0,0
485921,A.J. Raffles ,Earth-616),Good Characters,Brown Eyes,Blond Hair,Heterosexual Characters,Living Characters,1,15766,1943,1,0,0,1,0,0,0
11045,Jack Frost ,Earth-616),Good Characters,White Eyes,Blue Hair,Heterosexual Characters,Living Characters,27,15189,1941,1,0,0,1,0,0,0
18839,Joshua Itobo ,Earth-616),Good Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,4,28491,1978,0,1,0,1,0,0,0
127364,Threkker ,Earth-616),Bad Characters,Black Eyes,No Hair,Heterosexual Characters,Living Characters,7,27760,1976,0,0,1,1,0,0,0
554978,Mr. Edgerton ,Earth-616),Neutral Characters,Blue Eyes,Bald,Heterosexual Characters,Deceased Characters,1,34881,1995,0,1,0,1,0,0,0
18622,Ali Wazoo ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,1,28338,1977,0,1,0,1,0,0,0
2484,Lonnie Lincoln ,Earth-616),Bad Characters,Pink Eyes,White Hair,Heterosexual Characters,Living Characters,113,32203,1988,0,1,0,1,0,0,0
21391,Hunter in Darkness ,Earth-616),Neutral Characters,Red Eyes,White Hair,Heterosexual Characters,Living Characters,11,33208,1990,0,1,0,1,0,0,0
297201,Michael Berengetti ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,10,32387,1988,0,1,0,1,0,0,0
116352,Byrel Whitemane ,Earth-616),Good Characters,Pink Eyes,Black Hair,Heterosexual Characters,Living Characters,2,30987,1984,0,1,0,1,0,0,0
735225,Bak ,Earth-616),Bad Characters,Brown Eyes,Red Hair,Heterosexual Characters,Living Characters,1,27485,1975,0,1,0,1,0,0,0
728620,Doctor Yesterday ,Earth-616),Bad Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Living Characters,5,34516,1994,1,0,0,1,0,0,0
263098,Scientific Beast ,Earth-616),Good Characters,Red Eyes,No Hair,Heterosexual Characters,Living Characters,5,43717,2009,1,0,0,1,0,0,0
392495,Trull ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,2,25659,1970,0,1,0,1,0,0,0
709771,Hiram King ,Earth-616),Neutral Characters,Brown Eyes,White Hair,Heterosexual Characters,Living Characters,1,17807,1948,0,1,0,1,0,0,0
1358,Vanessa Carlysle ,Earth-616),Neutral Characters,Red Eyes,White Hair,Heterosexual Characters,Living Characters,53,33270,1991,1,0,0,0,1,0,0
345926,Gloria Brickman ,Earth-616),Neutral Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,2,35704,1997,0,1,0,0,1,0,0
118941,G\u00fcnter Gross ,Earth-616),Bad Characters,Red Eyes,Bald,Heterosexual Characters,Deceased Characters,2,43741,2003,1,0,0,1,0,0,0
743137,Starko Schumzianaqo ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,1,36342,1999,1,0,0,1,0,0,0
477421,Zannarth ,Earth-616),Bad Characters,Yellow Eyes,Black Hair,Heterosexual Characters,Living Characters,3,27211,1974,0,1,0,1,0,0,0
470805,Mike Zelinsky ,Earth-616),Good Characters,Blue Eyes,Purple Hair,Heterosexual Characters,Living Characters,6,43566,2011,0,1,0,1,0,0,0
507047,Koto ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,1,23743,1965,1,0,0,0,1,0,0
188567,Fraktur ,Earth-616),Good Characters,Yellow Eyes,No Hair,Heterosexual Characters,Living Characters,10,43807,2008,1,0,0,0,1,0,0
523847,Yoyo ,Hydra) ,Bad Characters,Brown Eyes,Bald,Heterosexual Characters,Living Characters,1,33756,1992,0,1,0,1,0,0,0
1360,Jackson Day ,Earth-616),Bad Characters,Red Eyes,White Hair,Heterosexual Characters,Living Characters,43,28095,1976,1,0,0,1,0,0,0
16151,Nigel Orpington-Smythe ,Earth-616),Good Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,5,34001,1993,1,0,0,1,0,0,0
2610,Wilbur Day ,Earth-616),Bad Characters,Blue Eyes,Bald,Heterosexual Characters,Deceased Characters,73,23894,1965,0,1,0,1,0,0,0
405813,Ard'ran ,Earth-616),Neutral Characters,Green Eyes,No Hair,Heterosexual Characters,Deceased Characters,,43474,2009,0,0,1,0,1,0,0
690902,Otto ,SS) ,Bad Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,1,43534,2010,0,1,0,1,0,0,0
581290,Julius Akerman ,Earth-616),Bad Characters,Blue Eyes,White Hair,Heterosexual Characters,Living Characters,1,31048,1985,0,1,0,1,0,0,0
4182,Erg ,Earth-616),Neutral Characters,One Eye,Black Hair,Heterosexual Characters,Living Characters,44,31229,1985,1,0,0,1,0,0,0
7937,Epiphany ,Earth-616),Neutral Characters,Silver Eyes,Red Hair,Heterosexual Characters,Living Characters,4,43468,2003,1,0,0,0,1,0,0
16872,Palik ,Earth-616),Neutral Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,5,32752,1989,0,1,0,1,0,0,0
556405,Nanya ,Earth-616),Good Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,4,36100,1998,0,1,0,0,1,0,0
2200,N'Astirh ,Earth-616),Bad Characters,Red Eyes,Green Hair,Heterosexual Characters,Living Characters,,32387,1988,1,0,0,1,0,0,0
576050,Doyle ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Deceased Characters,7,43536,2012,0,1,0,1,0,0,0
28290,Aegis ,Earth-616),Neutral Characters,White Eyes,No Hair,Heterosexual Characters,Deceased Characters,8,43683,2006,1,0,0,0,1,0,0
79779,Cameron Brock ,Earth-616),Neutral Characters,Blue Eyes,Grey Hair,Heterosexual Characters,Living Characters,2,32599,1989,1,0,0,1,0,0,0
21486,Mendel Stromm ,Earth-616),Bad Characters,Red Eyes,Bald,Heterosexual Characters,Living Characters,40,24259,1966,1,0,0,1,0,0,0
579199,John Judson ,Earth-616),Bad Characters,Yellow Eyeballs,Brown Hair,Heterosexual Characters,Living Characters,2,29403,1980,0,1,0,1,0,0,0
387834,Kenji Uedo ,Earth-616),Neutral Characters,Brown Eyes,Bald,Heterosexual Characters,Deceased Characters,25,43476,2011,0,1,0,1,0,0,0
125255,Lightningbolt ,Earth-616),Bad Characters,Yellow Eyeballs,Black Hair,Heterosexual Characters,Deceased Characters,3,31382,1985,0,1,0,1,0,0,0
9821,Billy Kitson ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,7,34608,1994,1,0,0,1,0,0,0
523753,Fongji Wu ,Earth-616),Good Characters,Green Eyes,Red Hair,Heterosexual Characters,Living Characters,4,43628,2012,1,0,0,0,1,0,0
565821,Chell-Tek ,Earth-616),Neutral Characters,Brown Eyes,Variable Hair,Heterosexual Characters,Living Characters,1,43624,2008,0,1,0,1,0,0,0
246422,Kerwin Korman ,Earth-616),Bad Characters,Yellow Eyes,Black Hair,Heterosexual Characters,Living Characters,10,28126,1977,1,0,0,1,0,0,0
637717,James Monroe ,Earth-616),Good Characters,Brown Eyes,,Heterosexual Characters,Living Characters,,43478,2013,0,1,0,1,0,0,0
70753,Ralph McElroy ,Earth-616),Good Characters,Blue Eyes,Grey Hair,Heterosexual Characters,Deceased Characters,1,27546,1975,0,1,0,1,0,0,0
36636,Jonathan Storm ,"Skrull, Cow) ",Bad Characters,Green Eyes,No Hair,Heterosexual Characters,Deceased Characters,8,22647,1962,1,0,0,1,0,0,0
36072,Sangre ,Children of the Vault) ,Bad Characters,Violet Eyes,Bald,Heterosexual Characters,Living Characters,5,43714,2006,1,0,0,1,0,0,0
39501,Bowman ,Earth-616),Bad Characters,Blue Eyes,Grey Hair,Heterosexual Characters,Living Characters,12,43621,2005,1,0,0,1,0,0,0
389169,Aryan ,Earth-616),Bad Characters,Blue Eyes,No Hair,Heterosexual Characters,Living Characters,2,43647,2001,1,0,0,1,0,0,0
289311,Gorgul ,Earth-616),Bad Characters,Violet Eyes,Variable Hair,Heterosexual Characters,Deceased Characters,1,25051,1968,0,1,0,1,0,0,0
564056,Running Moose ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Deceased Characters,6,18660,1951,0,1,0,1,0,0,0
24592,Yon-Rogg ,Earth-616),Bad Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,40,24807,1967,0,1,0,1,0,0,0
591916,Zelda ,District X) ,Bad Characters,Green Eyes,Blond Hair,Heterosexual Characters,Living Characters,3,43620,2004,0,1,0,0,1,0,0
343627,John Barnes ,Heroes Reborn) ,Bad Characters,Green Eyes,Black Hair,Heterosexual Characters,Living Characters,5,35309,1996,0,1,0,1,0,0,0
78153,Gustave Roch Uderzo ,Earth-616),Bad Characters,,Black Hair,Heterosexual Characters,Living Characters,1,31959,1987,0,1,0,1,0,0,0
698993,Claude Potier ,Earth-616),Neutral Characters,Hazel Eyes,Brown Hair,Heterosexual Characters,Living Characters,2,36800,2000,1,0,0,1,0,0,0
29191,Zeke Sallinger ,Earth-616),Bad Characters,Brown Eyes,Blond Hair,Heterosexual Characters,Living Characters,2,32568,1989,1,0,0,1,0,0,0
722981,Qebehsenuf ,Horusian) ,Bad Characters,Yellow Eyes,No Hair,Heterosexual Characters,Living Characters,1,26238,1971,1,0,0,1,0,0,0
16404,Dismember ,Earth-616),Bad Characters,Yellow Eyes,No Hair,Heterosexual Characters,Living Characters,3,35431,1997,1,0,0,1,0,0,0
1373,Yuri Petrovitch ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,10,27973,1976,1,0,0,1,0,0,0
93019,Loop ,Lash) ,Bad Characters,Blue Eyes,White Hair,Heterosexual Characters,Living Characters,6,34547,1994,1,0,0,1,0,0,0
550952,Siri ,Asgardian) ,Bad Characters,Brown Eyes,Red Hair,Heterosexual Characters,Living Characters,2,43810,2011,0,1,0,0,1,0,0
18612,Winda Wester ,Earth-616),Good Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,14,28216,1977,1,0,0,0,1,0,0
96415,Orbit ,O-Force) ,Good Characters,Green Eyes,Bald,Heterosexual Characters,Living Characters,3,43710,2002,1,0,0,1,0,0,0
556374,Holly ,X-Corporation) ,Good Characters,Variable Eyes,Variable Hair,Heterosexual Characters,Living Characters,1,43468,2003,0,0,1,0,1,0,0
488565,Allen Crater ,Earth-616),Bad Characters,Blue Eyes,Strawberry Blond Hair,Heterosexual Characters,Living Characters,1,43654,2008,0,0,1,1,0,0,0
257287,Glump ,Rime Giant) ,Bad Characters,Green Eyes,Brown Hair,Heterosexual Characters,Living Characters,2,33725,1992,1,0,0,1,0,0,0
316430,Hiro-Amin ,Earth-616),Bad Characters,Brown Eyes,Bald,Heterosexual Characters,,4,43685,2008,0,0,1,1,0,0,0
248941,Beru Addison ,Earth-616),Good Characters,Grey Eyes,Brown Hair,Heterosexual Characters,Living Characters,1,43714,2006,1,0,0,0,1,0,0
445582,Amber Douglas ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,5,27820,1976,1,0,0,0,1,0,0
1888,Jessica Jones ,Earth-616),Good Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,195,23255,1963,0,0,1,0,1,0,0
268389,Justin Pierce ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,6,43620,2004,0,1,0,1,0,0,0
89434,Cosmic Man ,Midas) ,Bad Characters,Blue Eyes,No Hair,Heterosexual Characters,Living Characters,11,36739,2000,1,0,0,1,0,0,0
555584,Fer-Porr ,Earth-616),Bad Characters,Black Eyes,Brown Hair,Heterosexual Characters,Living Characters,4,27454,1975,1,0,0,1,0,0,0
8642,Angelo Fortunato ,Earth-616),Bad Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,6,43803,2004,1,0,0,1,0,0,0
62136,Craig Simpson ,Earth-616),Bad Characters,Blue Eyes,Grey Hair,Heterosexual Characters,Deceased Characters,28,26512,1972,0,1,0,1,0,0,0
78160,Pup ,Lupine) ,Neutral Characters,Yellow Eyeballs,Black Hair,Heterosexual Characters,Living Characters,2,43531,2007,0,1,0,1,0,0,0
22342,Paul Harker ,Earth-616),Neutral Characters,Black Eyes,Grey Hair,Heterosexual Characters,Deceased Characters,7,32721,1989,0,1,0,1,0,0,0
15523,Margo Damian ,Earth-616),,Blue Eyes,Strawberry Blond Hair,Heterosexual Characters,Deceased Characters,29,27942,1976,0,0,1,0,1,0,0
729156,Hafga ,Earth-616),Neutral Characters,Blue Eyes,No Hair,Heterosexual Characters,Living Characters,6,33270,1991,0,1,0,1,0,0,0
402826,Justine Chase ,Earth-616),Neutral Characters,Brown Eyes,Red Hair,Heterosexual Characters,Deceased Characters,3,35490,1997,1,0,0,0,1,0,0
4327,Brute Bashby ,Earth-616),Bad Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Living Characters,2,29342,1980,1,0,0,1,0,0,0
16087,Arthur Stacy ,Earth-616),Good Characters,Blue Eyes,Grey Hair,Heterosexual Characters,Living Characters,63,25965,1971,1,0,0,1,0,0,0
487110,Sally Roland ,Earth-616),Bad Characters,Blue Eyes,Red Hair,Heterosexual Characters,Deceased Characters,2,43780,2011,0,1,0,0,1,0,0
238328,Kartag ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,3,26330,1972,0,1,0,1,0,0,0
57336,Black Axe ,Earth-616),Good Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,9,34060,1993,1,0,0,1,0,0,0
116236,Capricorn ,Ecliptic) ,Bad Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,1,35977,1998,1,0,0,1,0,0,0
481401,Tetra ,Earth-616),Good Characters,Red Eyes,Red Hair,Heterosexual Characters,Living Characters,13,31229,1985,0,1,0,0,1,0,0
1453,Otto Octavius ,Earth-616),Neutral Characters,Hazel Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,526,23193,1963,1,0,0,1,0,0,0
755276,Sub-Mariner ,Taskmaster Robot) ,Bad Characters,Brown Eyes,Variable Hair,Heterosexual Characters,Living Characters,1,36069,1998,1,0,0,1,0,0,0
188686,Red Guardian ,Anton) ,Neutral Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,13,43532,2008,1,0,0,1,0,0,0
42112,Gerd ,Earth-616),Good Characters,Brown Eyes,Blond Hair,Heterosexual Characters,Living Characters,1,31352,1985,1,0,0,0,1,0,0
704307,Jakkelburr ,Earth-616),Neutral Characters,,White Hair,Heterosexual Characters,Living Characters,1,27454,1975,0,1,0,1,0,0,0
1123,Autolycus ,Earth-616),Bad Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,21,27485,1975,0,0,1,1,0,0,0
4877,Dwayne Taylor ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Deceased Characters,169,32843,1989,1,0,0,1,0,0,0
18230,Ce'Athauna Asira Davin ,Earth-616),Good Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,,36495,1999,0,1,0,0,1,0,0
481186,Elizabeth Lavenza ,Earth-616),Neutral Characters,Purple Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,7,26665,1973,0,1,0,0,1,0,0
406664,Ch'rith ,Earth-616),Bad Characters,Green Eyes,,Heterosexual Characters,Deceased Characters,,43777,2008,1,0,0,0,1,0,0
243754,Voidian ,Earth-616),Bad Characters,Brown Eyes,Variable Hair,Heterosexual Characters,Living Characters,5,43625,2009,0,1,0,1,0,0,0
654903,Jessie ,Sentinel) ,Good Characters,Blue Eyes,Brown Hair,Heterosexual Characters,,14,43619,2003,0,1,0,0,1,0,0
519268,Two-ton ,Earth-616),Good Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,1,43596,2011,1,0,0,1,0,0,0
535095,Swami Krishna ,Earth-616),Bad Characters,Blue Eyes,White Hair,Heterosexual Characters,Living Characters,1,17715,1948,1,0,0,1,0,0,0
486127,Bull Neck ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Deceased Characters,1,15766,1943,0,1,0,1,0,0,0
691934,Disha Khan ,Earth-616),Neutral Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,7,32264,1988,0,1,0,0,1,0,0
670229,Elizabeth Braddock ,Revenant) ,Bad Characters,Violet Eyes,Purple Hair,Heterosexual Characters,Deceased Characters,4,32264,1988,1,0,0,0,1,0,0
447454,Andras Tryp ,Earth-616),Neutral Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,1,43744,2006,0,0,1,1,0,0,0
79625,Gladys Smallwood ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,4,30560,1983,1,0,0,0,1,0,0
475072,Mr. Miller ,Earth-616),Good Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,1,43622,2006,1,0,0,1,0,0,0
13108,Gustav Krueger ,Earth-616),Bad Characters,Brown Eyes,Grey Hair,Heterosexual Characters,Deceased Characters,35,31321,1985,1,0,0,1,0,0,0
79571,Martin Freeman ,Earth-616),Good Characters,Yellow Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,1,33329,1991,0,1,0,1,0,0,0
13243,Eric Conroy ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,11,33664,1992,1,0,0,1,0,0,0
512830,Scream ,Symbiote) ,Neutral Characters,,Bald,Heterosexual Characters,Living Characters,17,34090,1993,1,0,0,0,1,0,0
247348,Lady Trident ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,2,34516,1994,1,0,0,0,1,0,0
243472,Ranar ,Earth-616),Bad Characters,Blue Eyes,No Hair,Heterosexual Characters,Deceased Characters,2,31352,1985,0,1,0,1,0,0,0
2529,Molly Fitzgerald ,Earth-616),Good Characters,Green Eyes,Red Hair,Heterosexual Characters,Living Characters,11,30103,1982,1,0,0,0,1,0,0
24394,Vlad Dracula ,Bloodstorm One) ,Bad Characters,Red Eyes,Brown Hair,Heterosexual Characters,Living Characters,3,34366,1994,1,0,0,1,0,0,0
447806,Doctor Narr ,Earth-616),Bad Characters,Violet Eyes,White Hair,Heterosexual Characters,Deceased Characters,1,14763,1940,0,1,0,1,0,0,0
310952,Father of All Worlds ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,1,27485,1975,1,0,0,1,0,0,0
64922,Daniel Radford ,Earth-616),Bad Characters,,Brown Hair,Heterosexual Characters,Living Characters,14,25569,1970,1,0,0,1,0,0,0
34683,Ch'ak ,Earth-616),Bad Characters,Yellow Eyes,No Hair,Heterosexual Characters,Living Characters,,43620,2004,1,0,0,1,0,0,0
734104,Beth Sooner ,Earth-616),Bad Characters,Brown Eyes,Red Hair,Heterosexual Characters,Living Characters,1,43778,2009,0,0,1,0,1,0,0
388608,Lupinar ,Earth-616),Bad Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,2,28887,1979,1,0,0,1,0,0,0
39752,Reginald Mantz ,Earth-616),Bad Characters,Blue Eyes,Grey Hair,Heterosexual Characters,Living Characters,6,43804,2005,1,0,0,1,0,0,0
248999,Sandy Stalmaster ,Earth-616),Bad Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,2,31472,1986,0,1,0,0,1,0,0
632540,Lalei ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,7,19968,1954,0,1,0,0,1,0,0
27096,Tserron ,Earth-616),Bad Characters,Violet Eyes,Black Hair,Heterosexual Characters,Deceased Characters,1,36220,1999,1,0,0,0,1,0,0
2374,Sabretooth ,Victor Creed),Bad Characters,Amber Eyes,Blond Hair,Heterosexual Characters,Living Characters,382,28338,1977,1,0,0,1,0,0,0
721602,Gretchen Zeller ,Earth-616),Good Characters,Blue Eyes,Red Hair,Heterosexual Characters,Living Characters,3,43591,2006,1,0,0,0,1,0,0
346935,Anakalak ,Earth-616),Good Characters,Green Eyes,No Hair,Heterosexual Characters,Living Characters,1,34213,1993,0,0,1,1,0,0,0
755026,Willie Flower ,Earth-616),Neutral Characters,Black Eyes,Brown Hair,Heterosexual Characters,Living Characters,1,17654,1948,0,0,1,1,0,0,0
2613,Louis Hamilton ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Deceased Characters,16,31837,1987,1,0,0,1,0,0,0
577807,Centarius ,Earth-616),Bad Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,2,27668,1975,0,1,0,1,0,0,0
400303,Elizabeth Lockhart ,Earth-616),Bad Characters,Purple Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,2,32264,1988,1,0,0,0,1,0,0
143374,Li Ching-Lin ,Earth-616),Good Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Living Characters,2,30164,1982,0,1,0,1,0,0,0
753159,Earth ,Elementals) ,Neutral Characters,Green Eyes,Grey Hair,Heterosexual Characters,Living Characters,2,29768,1981,0,1,0,1,0,0,0
1161,Ben Urich ,Earth-616),Good Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,324,28672,1978,0,0,1,1,0,0,0
1544,Alexander Power ,Earth-616),Good Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,197,30895,1984,1,0,0,1,0,0,0
16759,Paul Botham ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Deceased Characters,4,43678,2001,0,0,1,1,0,0,0
238046,Crypto-Man ,Earth-616),Bad Characters,Yellow Eyeballs,Black Hair,Heterosexual Characters,Living Characters,4,25628,1970,0,1,0,1,0,0,0
94443,Daniel Ironwood ,Earth-616),Good Characters,Green Eyes,Grey Hair,Heterosexual Characters,Deceased Characters,1,29129,1979,0,1,0,1,0,0,0
432539,Red Webo ,Earth-616),Good Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,1,43535,2011,1,0,0,1,0,0,0
